ZCTA5,LANDSQMT,WATERSQMT,LANDSQMI,WATERSQMI,POPULATION,HSGUNITS,INTPTLAT,INTPTLON,,
67336,244974168,2941970,94.59,1.14,"1,683",885,37.095595,-95.064296,,
67337,373031919,516534,144.03,0.20,"13,493","6,471",37.053665,-95.598198,,
67340,2060589,0,0.80,0.00,355,182,37.059602,-95.713117,,
67341,57295857,857836,22.12,0.33,373,143,37.344370,-95.428356,,
67342,187592065,1154885,72.43,0.45,969,452,37.059534,-95.357301,,
67344,447387395,7947471,172.74,3.07,877,460,37.287471,-95.953857,,
67345,113076023,1192988,43.66,0.46,161,114,37.377620,-96.199264,,
67346,298684085,2765484,115.32,1.07,372,228,37.324395,-96.434690,,
67347,150196511,1722658,57.99,0.67,431,242,37.154406,-95.951539,,
67349,603495391,5874489,233.01,2.27,"1,034",644,37.494403,-96.297916,,
67351,110573072,185570,42.69,0.07,391,199,37.143555,-95.568937,,
67352,275892755,3143022,106.52,1.21,593,335,37.407194,-96.022826,,
67353,210705035,2672369,81.35,1.03,582,353,37.308381,-96.317193,,
67354,145692186,157399,56.25,0.06,825,367,37.209440,-95.409185,,
67355,61965060,431741,23.92,0.17,213,111,37.046836,-96.010838,,
67356,301405785,5676845,116.37,2.19,"2,834","1,341",37.176257,-95.145772,,
67357,458615831,8324607,177.07,3.21,"13,006","6,126",37.345929,-95.261617,,
67360,125467061,941094,48.44,0.36,409,247,37.038024,-96.106561,,
67361,620843290,5503668,239.71,2.12,"1,841","1,062",37.137644,-96.217607,,
67363,5639977,16917,2.18,0.01,78,47,37.339471,-95.723052,,
67364,12191650,39005,4.71,0.02,311,141,37.060387,-95.810429,,
67401,621620301,1394170,240.01,0.54,"51,499","22,326",38.831846,-97.654491,,
67410,832253444,3539725,321.33,1.37,"10,141","4,615",38.956476,-97.219089,,
67416,160405490,108204,61.93,0.04,"1,146",476,38.673059,-97.582120,,
67417,177927640,21866,68.70,0.01,179,93,39.444585,-97.545188,,
67418,346228385,528963,133.68,0.20,246,158,39.174886,-98.046453,,
67420,1085595259,1008810,419.15,0.39,"4,721","2,283",39.400935,-98.085468,,
67422,170223908,184727,65.72,0.07,"1,366",549,39.021084,-97.585249,,
67423,136542259,333279,52.72,0.13,316,165,38.951230,-97.975323,,
67425,568210180,1339762,219.39,0.52,689,327,38.785097,-97.919607,,
67427,155027252,49003,59.86,0.02,408,216,38.498461,-98.399346,,
67428,269077691,437401,103.89,0.17,"1,465",636,38.369631,-97.417862,,
67430,343848603,24210886,132.76,9.35,611,401,39.531091,-98.424914,,
67431,312457899,1739667,120.64,0.67,"2,471","1,020",38.951046,-97.012425,,
67432,962657898,3782733,371.68,1.46,"6,019","2,888",39.329343,-97.193388,,
67436,318440820,250691,122.95,0.10,636,360,39.269705,-97.735810,,
67437,355939821,1023853,137.43,0.40,"1,161",639,39.515079,-98.555646,,
67438,195148920,576004,75.35,0.22,300,152,38.495918,-97.283406,,
67439,552274356,1407209,213.23,0.54,"3,674","1,424",38.749782,-98.220447,,
67441,100532002,1022528,38.82,0.39,"1,115",440,38.880034,-97.105222,,
67442,122068776,56753,47.13,0.02,266,116,38.655900,-97.772084,,
67443,218791246,183192,84.48,0.07,"1,794",708,38.380616,-97.525768,,
67444,425546789,7496714,164.30,2.89,527,403,38.544862,-98.136257,,
67445,304588337,44832,117.60,0.02,680,385,39.371394,-97.824145,,
67446,298813909,19701641,115.37,7.61,617,349,39.473766,-98.305488,,
67447,196934809,388452,76.04,0.15,320,157,39.485459,-96.972954,,
67448,578078081,1101759,223.20,0.43,"1,374",612,38.649547,-97.412961,,
67449,396969084,3437259,153.27,1.33,"3,351","1,692",38.676644,-96.893940,,
67450,131045239,111550,50.60,0.04,555,317,38.615016,-98.451374,,
67451,378063128,1759021,145.97,0.68,948,486,38.703171,-97.121580,,
67452,338173184,210422,130.57,0.08,201,143,39.240071,-98.371606,,
67454,92195714,1501715,35.60,0.58,563,303,38.698840,-98.112105,,
67455,759126608,934097,293.10,0.36,"1,980","1,085",39.020478,-98.165407,,
67456,375155271,1287601,144.85,0.50,"4,736","1,937",38.600676,-97.675387,,
67457,240160915,105525,92.73,0.04,878,374,38.393628,-97.992841,,
67458,162134164,334637,62.60,0.13,261,127,39.170754,-97.304396,,
67459,183418119,327197,70.82,0.13,251,117,38.600789,-98.340484,,
67460,595619956,1897018,229.97,0.73,"15,168","6,788",38.382551,-97.699453,,
67464,297679031,8626884,114.93,3.33,"1,090",710,38.559244,-97.897144,,
67466,384820949,330060,148.58,0.13,774,397,39.327815,-97.472357,,
67467,693890508,881360,267.91,0.34,"2,904","1,324",39.142355,-97.695820,,
67468,107584084,990765,41.54,0.38,307,138,39.459493,-97.257263,,
67470,128351162,18249,49.56,0.01,456,225,38.922632,-97.507598,,
67473,686544649,1280325,265.08,0.49,"1,728",942,39.378744,-98.740576,,
67474,237029654,235187,91.52,0.09,224,152,39.576622,-98.716940,,
67475,70678080,48537,27.29,0.02,283,133,38.590043,-97.054948,,
67478,2620249,0,1.01,0.00,89,62,39.386063,-97.938827,,
67480,422762642,1069047,163.23,0.41,"1,805",768,38.965482,-97.402962,,
67481,482885486,1221407,186.44,0.47,590,421,39.012751,-98.380935,,
67482,254251,0,0.10,0.00,99,43,39.026891,-97.259713,,
67483,214336110,472453,82.76,0.18,338,173,38.556735,-97.203516,,
67484,361416195,366943,139.54,0.14,891,422,38.993508,-97.845299,,
67485,201546947,362919,77.82,0.14,339,180,39.283400,-98.501910,,
67487,250263151,713074,96.63,0.28,"1,422",609,39.179061,-97.071219,,
67490,387677638,181519,149.68,0.07,"1,055",572,38.788536,-98.439661,,
67491,186313194,87303,71.94,0.03,399,176,38.387496,-97.902441,,
67492,73502295,411886,28.38,0.16,166,80,38.809283,-96.962784,,
67501,476889426,2929739,184.13,1.13,"27,212","11,658",37.977493,-97.926452,,
67502,203341660,279369,78.51,0.11,"23,739","10,546",38.126736,-97.929949,,
67505,7245167,214957,2.80,0.08,"2,457","1,207",38.031355,-97.945800,,
67510,140125832,44438,54.10,0.02,281,131,38.006359,-98.206324,,
67511,164683763,0,63.58,0.00,318,171,38.432498,-99.047255,,
67512,90839757,833041,35.07,0.32,234,123,38.224569,-98.335159,,
67513,147318661,19862,56.88,0.01,93,58,38.445112,-99.538302,,
67514,224963555,218064,86.86,0.08,765,356,37.861953,-98.202382,,
67515,88116586,0,34.02,0.00,63,43,38.624639,-100.068657,,
67516,438823219,237757,169.43,0.09,447,247,38.385737,-99.686820,,
67518,376265052,0,145.28,0.00,69,39,38.414590,-100.167102,,
67519,184397187,0,71.20,0.00,193,120,37.930345,-99.091082,,
67520,321820642,15416,124.26,0.01,415,200,38.589677,-99.187712,,
67521,429760599,109897,165.93,0.04,155,133,38.628167,-99.712902,,
67522,160160437,415665,61.84,0.16,"2,049",805,38.122196,-97.747612,,
67523,385981282,338781,149.03,0.13,373,200,38.199261,-99.544182,,
67524,138338290,20718,53.41,0.01,630,296,38.369422,-98.378618,,
67525,357546257,1585860,138.05,0.61,"1,119",551,38.572533,-98.563033,,
67526,436961929,842880,168.71,0.33,"2,759","1,325",38.332755,-98.544742,,
67529,282559194,26137,109.10,0.01,365,191,38.076234,-99.254382,,
67530,636070610,2372665,245.59,0.92,"19,699","8,706",38.352059,-98.794484,,
67543,239063454,1147570,92.30,0.44,"2,125",879,37.878040,-97.799264,,
67544,533670822,8797327,206.05,3.40,"3,216","1,625",38.586791,-98.759205,,
67545,178865901,1769209,69.06,0.68,215,120,38.165916,-98.610758,,
67546,340101588,740287,131.31,0.29,"2,597","1,048",38.236266,-97.818712,,
67547,779496685,214599,300.97,0.08,"1,769","1,000",37.930565,-99.455866,,
67548,292031748,65331,112.75,0.03,"1,467",801,38.589785,-99.344999,,
67550,818250976,425794,315.93,0.16,"5,905","2,586",38.185383,-99.124590,,
67552,497445970,0,192.06,0.00,720,354,37.866129,-99.228430,,
67553,23229570,7431,8.97,0.00,114,65,38.669467,-99.308357,,
67554,471219845,270462,181.94,0.10,"4,334","1,992",38.372211,-98.195208,,
67556,460196131,308057,177.68,0.12,320,211,38.616492,-99.523571,,
67557,354408998,74976,136.84,0.03,723,323,37.934601,-98.958462,,
67559,204984957,65957,79.15,0.03,52,42,38.385868,-99.454502,,
67560,860135708,233803,332.10,0.09,"1,740",898,38.399335,-99.939209,,
67561,168422147,1636101,65.03,0.63,"1,538",671,38.109017,-98.096853,,
67563,270115672,0,104.29,0.00,371,178,37.844005,-99.556354,,
67564,208525839,125224,80.51,0.05,308,167,38.531104,-98.930947,,
67565,241825753,173822,93.37,0.07,429,256,38.600591,-99.044062,,
67566,153624437,146923,59.31,0.06,650,245,37.933172,-98.097399,,
67567,244451095,72305,94.38,0.03,526,273,38.272185,-98.979093,,
67568,166297525,94313,64.21,0.04,309,149,38.006314,-98.316595,,
67570,359935327,27295678,138.97,10.54,"1,338",615,37.787407,-97.964175,,
67572,545565861,11709397,210.64,4.52,456,273,38.689492,-99.907938,,
67573,170414916,1269695,65.80,0.49,170,91,38.264697,-98.423563,,
67574,315234594,187603,121.71,0.07,252,144,38.225884,-99.384908,,
67575,419427362,65419,161.94,0.03,465,273,38.411941,-99.257638,,
67576,828132151,234196,319.74,0.09,"1,915",975,38.035978,-98.795217,,
67578,576420192,5040637,222.56,1.95,"1,405",815,37.991416,-98.574156,,
67579,580917932,1726458,224.29,0.67,"3,095","1,254",38.188579,-98.235601,,
67581,246544501,405949,95.19,0.16,416,244,37.977536,-98.408746,,
67583,587355897,558323,226.78,0.22,"1,022",557,37.799431,-98.475000,,
67584,647657449,73661,250.06,0.03,269,185,38.682589,-100.163316,,
67601,998433801,349587,385.50,0.13,"23,797","10,733",38.876880,-99.349544,,
67621,157898108,379037,60.96,0.15,393,229,39.821165,-99.132679,,
67622,341116000,16257,131.71,0.01,599,306,39.895868,-99.735065,,
67623,391145345,1054495,151.02,0.41,270,166,39.444471,-98.954264,,
67625,287316537,55472,110.93,0.02,257,175,39.389004,-99.685594,,
67626,239748602,747921,92.57,0.29,145,108,38.881563,-98.716958,,
67628,134720935,392928,52.02,0.15,78,54,39.627384,-99.001622,,
67629,231457959,10612,89.37,0.00,143,88,39.699951,-100.199353,,
67631,429759781,78352,165.93,0.03,249,151,39.009136,-100.081392,,
67632,133408678,46686,51.51,0.02,227,132,39.343605,-99.580696,,
67634,306842539,17165493,118.47,6.63,301,204,38.819004,-98.608832,,
67635,274713420,5302,106.07,0.00,169,92,39.590217,-100.433582,,
67637,870152998,14360135,335.97,5.54,"2,651","1,283",38.938377,-99.605330,,
67638,178502650,93394,68.92,0.04,230,149,39.614201,-98.854602,,
67639,160171980,508880,61.84,0.20,193,113,39.636857,-99.308434,,
67640,271754402,328195,104.92,0.13,505,259,38.914134,-99.049114,,
67642,597653462,238457,230.76,0.09,"1,729",928,39.359078,-99.844495,,
67643,343790129,367480,132.74,0.14,195,169,39.677205,-100.304033,,
67644,205031900,19857375,79.16,7.67,264,223,39.643724,-99.157743,,
67645,828836815,214490,320.02,0.08,546,353,39.590207,-99.873738,,
67646,444281439,419902,171.54,0.16,718,394,39.638451,-99.577449,,
67647,217212742,311283,83.87,0.12,256,142,39.934554,-99.544883,,
67648,435726339,15167952,168.23,5.86,549,341,39.087252,-98.580363,,
67649,234010006,150649,90.35,0.06,297,197,39.126972,-98.679981,,
67650,390896006,75923,150.93,0.03,258,175,39.372670,-100.102673,,
67651,593727778,1264883,229.24,0.49,507,323,39.212864,-99.052635,,
67653,539536694,383444,208.32,0.15,298,196,39.906700,-100.208054,,
67654,898001140,7684304,346.72,2.97,"4,362","1,792",39.823962,-99.949132,,
67656,315579560,209199,121.85,0.08,156,116,38.989343,-99.750361,,
67657,349253841,143895,134.85,0.06,429,239,39.202293,-99.616784,,
67658,207004709,379242,79.92,0.15,120,69,39.103062,-98.947717,,
67659,295569712,65736,114.12,0.03,154,90,39.322801,-100.005362,,
67660,49184417,0,18.99,0.00,81,44,38.718247,-99.156555,,
67661,1011360751,866440,390.49,0.33,"3,483","1,795",39.820881,-99.318975,,
67663,798331049,1463817,308.24,0.57,"2,615","1,316",39.212793,-99.354247,,
67664,261858774,100613,101.10,0.04,305,155,39.818227,-99.583410,,
67665,836170967,471409,322.85,0.18,"5,162","2,721",38.849085,-98.882530,,
67667,293235,0,0.11,0.00,204,84,38.713130,-99.332501,,
67669,852827028,8972134,329.28,3.46,"1,725",968,39.458230,-99.344150,,
67671,334504104,79645,129.15,0.03,"1,714",742,38.847160,-99.134667,,
67672,815961533,210503,315.04,0.08,"2,359","1,227",39.008413,-99.912006,,
67673,322946986,301731,124.69,0.12,108,89,39.152204,-98.818662,,
67674,12683374,0,4.90,0.00,55,33,38.863858,-99.068721,,
67675,251661075,637986,97.17,0.25,217,143,39.446185,-99.090258,,
67701,1255385446,55182,484.71,0.02,"6,502","2,893",39.395154,-101.061477,,
67730,991498240,259313,382.82,0.10,"1,612",899,39.808974,-101.111247,,
67731,800828596,751187,309.20,0.29,675,382,39.765919,-101.537324,,
67732,799518412,24166,308.70,0.01,543,273,39.424720,-101.343783,,
67733,501386070,0,193.59,0.00,149,80,39.319367,-101.512704,,
67734,240289519,25599,92.78,0.01,182,86,39.523518,-100.895989,,
67735,1584643531,459741,611.83,0.18,"5,476","2,851",39.344787,-101.753217,,
67736,617917085,17263,238.58,0.01,228,145,38.851088,-100.479471,,
67737,367209374,17251,141.78,0.01,444,236,39.129483,-100.478093,,
67738,769710048,169173,297.19,0.07,520,283,38.982284,-100.639410,,
67739,352658033,27288,136.16,0.01,258,183,39.878434,-100.812798,,
67740,1130937762,327313,436.66,0.13,"1,724",857,39.374969,-100.368493,,
67741,454435744,88507,175.46,0.03,326,188,39.402735,-101.994659,,
67743,273142752,0,105.46,0.00,158,74,39.372796,-101.247184,,
67744,363359186,18441,140.29,0.01,185,113,39.843990,-100.939843,,
67745,683196889,95402,263.78,0.04,322,185,39.807589,-101.345391,,
67747,323259555,0,124.81,0.00,158,78,39.042010,-101.065079,,
67748,1202168805,247579,464.16,0.10,"2,544","1,257",39.039785,-100.859850,,
67749,1188804863,1018312,459.00,0.39,"2,317","1,348",39.834858,-100.562519,,
67751,231726551,22493,89.47,0.01,259,142,39.125650,-100.345765,,
67752,746463193,60601,288.21,0.02,"1,399",635,38.994968,-100.251374,,
67753,628536341,139153,242.68,0.05,530,247,39.432606,-100.747899,,
67756,1675866075,1932780,647.06,0.75,"2,016","1,118",39.797204,-101.836735,,
67757,531810087,191988,205.33,0.07,482,259,39.552908,-100.617249,,
67758,1120455853,49512,432.61,0.02,"1,016",556,38.856062,-101.764693,,
67761,1051815345,115828,406.11,0.04,249,123,38.969188,-101.531917,,
67762,566954547,49286,218.90,0.02,288,130,38.905865,-101.975293,,
67764,1327709247,163771,512.63,0.06,345,228,38.926382,-101.209985,,
67801,980669235,1425609,378.64,0.55,"30,559","10,529",37.723603,-100.057187,,
67831,1034847024,1545538,399.56,0.60,"1,117",599,37.185621,-99.795980,,
67834,508163015,248147,196.20,0.10,964,425,37.519051,-99.633312,,
67835,1131724513,430992,436.96,0.17,"2,954","1,148",37.966772,-100.325941,,
67836,160143519,1047160,61.83,0.40,147,77,38.020556,-102.008235,,
67837,622960534,431768,240.53,0.17,903,343,37.554823,-100.675137,,
67838,292597069,109598,112.97,0.04,982,368,38.084106,-101.127740,,
67839,1466574044,551220,566.25,0.21,"1,416",822,38.470501,-100.441624,,
67840,89261130,26689,34.46,0.01,103,81,37.057346,-100.043728,,
67841,254004159,103473,98.07,0.04,339,152,37.634648,-100.242500,,
67842,391311234,1430050,151.09,0.55,427,220,37.561138,-99.769712,,
67843,447309,0,0.17,0.00,165,98,37.730266,-99.936956,,
67844,636927434,38654,245.92,0.01,894,420,37.385860,-100.194588,,
67846,2061906442,1059395,796.11,0.41,"33,696","12,229",38.034156,-100.768068,,
67849,322386653,83434,124.47,0.03,380,205,38.151242,-99.708571,,
67850,322401646,0,124.48,0.00,335,165,38.586731,-100.614162,,
67851,553423253,352654,213.68,0.14,"2,691",883,38.068425,-101.021258,,
67853,785890707,198111,303.43,0.08,860,346,37.885578,-100.528171,,
67854,1452020160,541533,560.63,0.21,"1,407",689,38.104952,-100.017067,,
67855,1162137505,196869,448.70,0.08,"1,976",844,37.551783,-101.685232,,
67857,828115040,143170,319.74,0.06,174,91,37.980694,-101.555227,,
67859,458414812,1165575,176.99,0.45,735,277,37.235172,-100.770115,,
67860,1522091609,936848,587.68,0.36,"2,878","1,128",38.008385,-101.307036,,
67861,1530545044,61987,590.95,0.02,"1,962",921,38.470438,-101.382987,,
67862,655911969,19085,253.25,0.01,302,166,37.552512,-101.948962,,
67863,440983361,0,170.26,0.00,305,149,38.573114,-101.216506,,
67864,1218671746,1139400,470.53,0.44,"2,227","1,011",37.176517,-100.317270,,
67865,711100204,208282,274.56,0.08,"1,081",484,37.435511,-99.968370,,
67867,573258720,564098,221.34,0.22,"1,578",600,37.570246,-100.463734,,
67868,150735016,0,58.20,0.00,198,77,37.821113,-100.708784,,
67869,811671559,2449501,313.39,0.95,"1,492",591,37.236184,-100.566487,,
67870,661351090,148305,255.35,0.06,"1,765",694,37.522178,-101.003499,,
67871,2206094693,417054,851.78,0.16,"4,973","2,217",38.511485,-100.888344,,
67876,628211946,144097,242.55,0.06,"1,156",487,37.862844,-99.743465,,
67877,648871628,506814,250.53,0.20,"2,255",893,37.554925,-100.843926,,
67878,1930557497,1781042,745.39,0.69,"2,436","1,105",38.028056,-101.828261,,
67879,2016176814,0,778.45,0.00,"1,247",629,38.480408,-101.805984,,
67880,1649949736,911245,637.05,0.35,"7,878","2,969",37.583432,-101.313039,,
67882,260411381,305252,100.55,0.12,346,149,37.804181,-99.879885,,
67901,897846181,1014546,346.66,0.39,"22,073","7,727",37.097799,-100.913292,,
67950,560491951,227203,216.41,0.09,"2,558","1,141",37.046856,-101.867879,,
67951,1322811470,1326,510.74,0.00,"4,981","1,996",37.160599,-101.349103,,
67952,465406529,463610,179.69,0.18,710,281,37.292954,-101.149465,,
67953,670131220,450110,258.74,0.17,144,83,37.250679,-101.890965,,
67954,750311323,23470,289.70,0.01,661,293,37.208870,-101.641311,,
68001,7405512,4475,2.86,0.00,77,51,41.331136,-96.960029,,
68002,187517643,1564954,72.40,0.60,"2,150",892,41.499022,-96.337716,,
68003,321232101,8505361,124.03,3.28,"4,284","2,056",41.081263,-96.382497,,
68004,203825954,606643,78.70,0.23,885,404,42.009736,-96.623048,,
68005,46824703,2949803,18.08,1.14,"22,132","9,880",41.142686,-95.892969,,
68007,93035317,304804,35.92,0.12,"7,612","2,718",41.367444,-96.190097,,
68008,343478275,3973667,132.62,1.53,"12,285","4,973",41.546712,-96.162811,,
68010,3757601,103362,1.45,0.04,745,15,41.255102,-96.132638,,
68014,99417025,182161,38.39,0.07,287,145,41.282025,-96.961996,,
68015,141224502,1453586,54.53,0.56,"1,151",520,41.385580,-96.643418,,
68016,2005624,1647692,0.77,0.64,413,331,41.041448,-96.105394,,
68017,185194843,220530,71.50,0.09,"1,692",664,41.053678,-96.657761,,
68018,113268308,655472,43.73,0.25,516,194,41.302097,-96.615195,,
68019,191161350,109500,73.81,0.04,550,265,41.781019,-96.375352,,
68020,210430467,5992991,81.25,2.31,749,427,41.971179,-96.264175,,
68022,98065764,850943,37.86,0.33,"16,422","6,295",41.278064,-96.246536,,
68023,91036549,1675379,35.15,0.65,"2,536","1,079",41.447225,-96.016389,,
68025,322063288,14210594,124.35,5.49,"30,376","13,728",41.437235,-96.487880,,
68028,166555690,5402241,64.31,2.09,"10,839","3,797",41.105185,-96.258314,,
68029,218495395,154195,84.36,0.06,899,404,41.657003,-96.273537,,
68030,99615430,1911045,38.46,0.74,835,352,42.322905,-96.455433,,
68031,315175911,5055620,121.69,1.95,"1,745",792,41.640586,-96.525171,,
68033,84082413,273340,32.46,0.11,392,152,41.124967,-96.511022,,
68034,86566507,8197,33.42,0.00,886,352,41.459558,-96.225269,,
68036,158765882,3255541,61.30,1.26,402,253,41.387378,-96.952344,,
68037,150662684,5079722,58.17,1.96,"2,286",977,40.983506,-96.130047,,
68038,254930498,1677547,98.43,0.65,"1,280",664,41.947113,-96.452756,,
68039,112865051,2687952,43.58,1.04,"1,421",357,42.116251,-96.345451,,
68040,92107608,432967,35.56,0.17,369,156,41.283485,-96.734999,,
68041,97603032,159082,37.68,0.06,955,383,41.241423,-96.493389,,
68042,1693305,279812,0.65,0.11,122,83,41.098862,-96.437726,,
68044,87354423,1993698,33.73,0.77,724,294,41.551677,-96.442191,,
68045,244481428,1136210,94.39,0.44,"1,801",865,41.825554,-96.492473,,
68046,70637905,2095066,27.27,0.81,"25,191","9,295",41.121820,-96.052767,,
68047,326956234,618887,126.24,0.24,"1,614",755,42.111188,-96.733089,,
68048,249533840,8733437,96.35,3.37,"12,422","5,363",40.984080,-95.942013,,
68050,145739979,978611,56.27,0.38,609,309,41.300053,-96.842321,,
68055,135970365,304255,52.50,0.12,341,162,42.054161,-96.472190,,
68057,316106619,3062464,122.05,1.18,"1,544",763,41.661870,-96.723528,,
68058,1572698,1886478,0.61,0.73,252,214,41.005824,-96.244785,,
68059,126590024,3772843,48.88,1.46,"3,158","1,320",41.064450,-96.158755,,
68061,391618123,5116478,151.20,1.98,"2,504","1,197",41.793191,-96.207831,,
68062,109211431,218666,42.17,0.08,311,130,42.198845,-96.677510,,
68063,4540549,12688,1.75,0.00,234,135,41.735320,-96.497082,,
